customer_age,gender,city,customer_tenure_months,customer_segment,plan_type,contract_type,number_of_services,monthly_data_usage_gb,monthly_voice_minutes,monthly_sms_count,international_usage_flag,network_drop_rate,average_download_speed,service_outages_last_6m,support_tickets_last_12m,avg_resolution_time_hours,complaints_last_12m,mobile_app_logins_last_30d,reward_points_balance,campaign_response_rate,late_payments_last_12m,autopay_enabled,billing_disputes_last_12m,customer_lifetime_value,monthly_revenue,retention_offer_count,service_region_cluster,churn_flag
52,Female,Hyderabad,43,Premium,Prepaid,Month-to-Month,3,32.49801756495188,330.57807283852816,61,0,7.787932731742117,,2,4,39.08301931058699,0,11,19572,16.776406132557085,2,0,0,42867.02675921694,874.829309417974,0,48,1
50,Female,Bangalore,73,Premium,Unlimited,Month-to-Month,3,40.45372950031478,746.5255812369751,80,0,9.305096231072476,38.53117267392429,0,3,14.13328693834336,1,14,21387,,0,1,1,53920.678192145686,428.1439305244346,1,10,1
31,Male,Bangalore,26,Premium,Enterprise,Month-to-Month,4,20.801630762295336,711.9582663619575,107,0,1.6878235765655405,82.17604851862811,0,6,45.11460859690277,1,19,42718,54.47110799208533,0,0,0,26602.388878655795,1726.2400219079368,2,45,1
38,Female,Mumbai,19,Premium,Unlimited,2 Year,5,20.219190824316268,779.0475166594213,96,0,4.258982274638031,110.50738897216722,1,4,21.92100507303137,1,12,43013,56.43698444898827,2,1,0,55270.37304209787,199.0,2,37,0
30,Female,Bangalore,20,Business,Unlimited,2 Year,2,43.73382580811642,895.1098524503241,75,0,4.128260195422968,53.108059936059135,1,3,10.327392086859684,2,9,16683,23.825983294266628,0,1,0,68102.254607174,1176.157833931899,1,19,0
61,Male,Delhi,45,Family,Prepaid,2 Year,3,50.28475966474038,679.8338833440316,74,0,1.6096607035580734,71.16897183395272,1,1,20.345251569264796,2,25,3851,90.67057021869547,1,0,0,71859.6047075178,1272.4740037440097,2,31,0
25,Female,Bangalore,56,Family,Postpaid,1 Year,1,38.59346705586336,176.6281816633305,85,0,9.34137142271242,80.8315515876796,1,1,26.639814378971664,1,14,941,88.22441771214777,1,0,1,55102.8766914998,1957.3521377541504,0,6,0
42,Male,Chennai,96,Family,Unlimited,2 Year,3,41.73837222808978,313.7070084029771,72,0,8.402216794645973,,2,2,25.374871231933973,1,18,14049,34.588365770655216,1,0,0,49063.54423484348,199.0,1,37,0
63,Male,Delhi,33,Premium,Enterprise,2 Year,3,26.70160700664387,770.656526378888,67,0,3.121053391906488,98.93005288333744,2,1,30.409901996212028,0,13,5105,23.96172708945169,0,0,0,61611.00682377944,1164.946305164226,1,20,0
72,Female,Chennai,49,Consumer,Unlimited,Month-to-Month,2,56.20718008119216,562.8503440781418,97,0,5.274782091221195,,1,1,8.409564236468487,1,16,20582,18.613437517750107,0,0,0,68133.02393184815,1434.7341609976547,0,38,0
57,Male,Kolkata,3,Premium,Postpaid,1 Year,1,37.414811526172485,364.7541516191021,88,0,8.305808702865873,,4,0,41.43119164270082,0,16,34708,67.93505786420474,1,1,0,48156.7952390867,1445.7511678486037,1,5,1
55,Female,Chennai,54,Business,Unlimited,2 Year,2,48.402699096028826,755.2395451202335,82,1,9.930112719817997,38.14295293310595,2,1,26.368771399674618,2,16,39146,53.78730283760022,0,1,0,53652.35946249249,1751.8178263649752,1,16,0
24,Male,Delhi,17,Family,Postpaid,Month-to-Month,4,18.662189878434106,556.1521288783873,88,0,1.8419771576038368,51.97972173890236,3,1,22.027854216686546,1,14,21925,55.92612296392703,2,1,1,37267.14885659626,927.8626145296496,3,47,0
79,Female,Bangalore,58,Consumer,Enterprise,2 Year,5,35.75550555732749,395.3076176479997,97,0,7.784335459808487,95.76498859689924,3,0,23.371523609146877,0,12,7664,67.33822421036702,0,1,0,61730.3883792,1290.546545959654,0,7,0
25,Female,Chennai,27,Family,Enterprise,2 Year,1,68.03572193465578,517.0570739180753,84,0,5.981386623268237,87.95893015973516,5,0,29.429028922851767,0,15,32776,34.06083146753273,1,1,2,40244.81579878018,878.2160475286566,2,1,1
42,Male,Delhi,24,Premium,Postpaid,Month-to-Month,5,45.28760692106877,676.8369205958609,81,0,4.581266512138536,116.64479185849166,3,4,32.88004380071689,3,10,22231,97.21525617202084,2,1,0,70824.48191717618,1140.833284089936,0,13,0
50,Female,Pune,50,Business,Unlimited,1 Year,1,30.03989352392724,297.61041587073737,86,1,2.848518567078581,56.225541839082965,1,2,15.618751042665403,1,14,5341,59.78119795715199,2,1,1,50420.78961890899,1139.6323585970729,0,5,0
71,Male,Pune,36,Consumer,Prepaid,2 Year,1,42.5482642399063,225.72887116363017,73,0,2.651037516295994,48.05136869617338,3,2,27.574698631508987,1,16,20400,60.18313030181592,0,1,1,61998.6813780111,2269.786831424208,1,31,0
50,Male,Chennai,6,Premium,Unlimited,Month-to-Month,2,56.55387391693743,1070.6240059309089,69,0,7.0701791452535145,118.16313631907528,2,2,19.90186048656529,2,11,9374,30.540176601391533,0,1,1,51866.67022309997,926.287860036442,0,44,1
32,Male,Pune,77,Business,Prepaid,1 Year,5,40.0622359233582,896.213377462192,65,0,9.678294848776794,43.91527234865254,3,1,39.0060408597913,0,22,21024,,1,1,0,67523.55640928881,1546.3906692630508,2,38,0
75,Male,Bangalore,98,Consumer,Unlimited,Month-to-Month,4,24.118352713764526,774.2860922089017,81,0,4.161606095135596,135.37408312794338,2,3,19.66612122550521,0,16,26830,,1,1,0,39337.1625218893,1002.975157880128,0,48,0
37,Male,Mumbai,54,Business,Postpaid,2 Year,2,48.71031219406662,733.9397290709359,81,0,5.712355963709511,109.26404110872596,5,1,31.063769096590264,0,13,28036,88.45675276563345,1,0,1,43725.42808405181,1563.5984620540562,0,25,0
26,Female,Kolkata,73,Business,Enterprise,2 Year,3,38.48438542664768,962.5012632070636,75,0,7.272550574395803,123.44918740630598,0,1,59.15218227208544,0,10,44154,49.51517585241676,0,1,0,56257.54344927751,1768.0373152977595,0,18,0
48,Female,Mumbai,22,Consumer,Enterprise,Month-to-Month,1,32.76959335672569,763.0720784228836,86,0,8.590506056183894,109.41398098401574,3,0,6.833984026527276,3,16,12511,21.426908200856783,3,1,0,38419.945898010665,1456.5500397515984,2,4,1
52,Male,Hyderabad,113,Family,Postpaid,1 Year,4,33.36657555181347,337.0765183393222,83,0,6.087158876075966,49.54149361685015,1,1,34.32243359432708,2,11,20415,74.58509065048293,0,1,0,40767.228938478445,859.1463904647178,4,21,0
41,Male,Pune,38,Business,Prepaid,Month-to-Month,1,29.196172213998352,538.503188339884,87,0,3.288586510222352,68.51076428789654,3,0,36.31626368505968,4,8,39871,30.77125347341363,3,1,0,30297.213845628816,1242.2480179873512,1,30,0
28,Female,Mumbai,110,Premium,Unlimited,2 Year,3,31.05262417373596,141.94502707433935,94,0,1.2936456046376763,,3,2,20.613017850151824,2,13,40249,6.025855101928823,3,0,0,60218.816000045714,1617.5602380275334,3,17,0
21,Male,Hyderabad,119,Premium,Prepaid,Month-to-Month,4,38.740493183026416,370.1531903890685,62,0,4.751552306170193,45.99254627547082,4,5,19.09408013628714,1,15,13774,31.21590533629579,0,1,0,55675.6217049413,1354.976235319748,0,34,0
40,Female,Chennai,107,Consumer,Unlimited,1 Year,2,39.42309724109574,633.0140237048502,72,0,2.206719324500288,84.56338417898851,3,1,24.713385829805325,1,13,24415,46.58040004331379,0,0,1,37263.57841506308,1160.9942854219212,0,7,0
43,Male,Chennai,117,Consumer,Prepaid,2 Year,1,21.479617867861283,901.305930722982,80,0,1.2902049798406534,71.84280831056466,2,0,19.582260657093403,2,9,9006,72.30931952697887,1,0,0,50566.01942329643,949.0675201889728,1,47,0
49,Male,Kolkata,42,Business,Prepaid,1 Year,1,31.495918404648258,341.68079758754004,69,0,2.4734249357873077,93.4661212308288,1,2,11.829529394926723,1,17,9432,63.55164778647431,0,1,0,71135.96437031934,1735.4104420709727,3,10,0
46,Male,Delhi,26,Business,Prepaid,Month-to-Month,4,24.020863292675944,537.1880854377036,95,1,2.3041994371200945,87.73718250110275,1,0,15.674589119334172,0,21,49442,2.8186533564294014,2,1,1,52052.84158636907,1487.288950425106,5,26,0
35,Female,Delhi,78,Premium,Prepaid,2 Year,3,42.149520384441686,882.1665606828326,87,0,5.210262499777124,75.77594325889704,1,5,12.82448391660036,1,7,36981,75.6549260449198,0,1,1,34889.63853632237,623.0173009787197,1,46,1
47,Female,Hyderabad,83,Business,Enterprise,2 Year,1,23.703302438003924,431.1459828920842,84,1,7.432857334344005,76.42532306406254,6,1,11.97711772411908,0,18,1292,67.86446851780246,2,1,0,37346.40788782083,1192.7063492419086,1,29,0
18,Male,Delhi,30,Premium,Unlimited,Month-to-Month,1,14.656497580083936,289.08186887437626,87,0,2.603309525069638,63.35522086260429,2,2,32.44819192988746,1,17,22104,77.28740016416296,3,1,1,56418.70316391787,732.9557312565911,0,41,0
26,Male,Hyderabad,5,Business,Enterprise,2 Year,5,47.71204524428429,450.6854123095166,73,1,9.317585670720346,73.71843660443935,1,2,37.96756548970145,1,17,39027,30.117612386968805,1,1,1,37444.32507711702,1048.411088586893,1,27,0
27,Female,Mumbai,88,Consumer,Enterprise,Month-to-Month,5,39.17071871226119,864.1234853616022,87,1,8.450029653482257,142.82439469950992,4,3,13.662812348549016,1,16,42549,63.66078064070434,0,1,0,44596.82781810119,683.5014001510128,1,33,1
22,Male,Hyderabad,63,Business,Unlimited,Month-to-Month,5,68.91642113043913,703.2619752490199,71,0,8.958203385195198,70.3527202089081,2,0,28.579394379896584,0,16,39104,86.49961728681902,1,1,1,66004.95343088475,1243.479313131593,0,38,1
45,Male,Chennai,22,Consumer,Enterprise,1 Year,1,25.829449081551644,506.933277137731,86,1,1.098461993074179,23.35011839862132,2,1,25.301107042301865,0,19,28278,92.9863834255539,1,0,2,33205.02013366482,1815.5980998234493,1,10,0
27,Female,Delhi,35,Family,Postpaid,Month-to-Month,1,8.310053298894104,708.4037193842207,71,0,4.527278071059789,66.74220589799747,3,2,29.768016548827084,2,19,31432,86.47896650982983,0,0,0,46576.65804075826,1503.37811299443,2,4,0
57,Male,Bangalore,67,Family,Prepaid,2 Year,5,35.80757922095597,542.39741548343,90,0,3.0985159135627374,77.19854037246158,1,2,16.116278072716653,1,15,49371,58.16306018339837,1,1,0,77051.13691207573,1093.6532574907474,0,21,0
23,Female,Mumbai,104,Consumer,Enterprise,Month-to-Month,2,19.13221811361229,457.3462795198643,70,0,7.761195228563237,73.68935932295813,3,4,30.473669885826343,0,13,31715,74.19681096109902,1,1,1,31445.81945311213,1154.3432054996852,0,6,1
36,Male,Delhi,15,Family,Postpaid,1 Year,1,62.019265814602704,379.22414252713554,85,1,2.882067100058964,80.2364224314898,1,0,6.711085461714173,1,21,6868,4.924521626804424,0,1,0,25273.745995722667,1259.9047381269409,2,7,0
42,Female,Hyderabad,56,Premium,Enterprise,1 Year,3,42.252661203869856,375.861181578195,98,0,0.4382854782793499,5.0,2,2,15.293378001754707,0,15,27206,95.63297785802156,1,1,0,34109.42983924867,1438.5566541989629,1,20,0
35,Male,Bangalore,83,Premium,Postpaid,Month-to-Month,2,27.481410238174973,1008.8691572830736,83,0,3.7067129577777056,96.88794337805928,0,2,7.769160664830342,0,14,24477,74.30367185724171,4,1,0,57672.98540931514,1592.4777304474771,2,18,0
65,Female,Hyderabad,64,Family,Enterprise,Month-to-Month,5,62.14867237314911,791.8769101728067,76,0,5.700209206554378,45.01948414978732,2,2,49.69602179205273,1,19,2615,,1,1,0,82952.26405579444,579.8508467561643,3,42,0
72,Male,Delhi,56,Business,Unlimited,Month-to-Month,1,12.986449403343723,558.5852086845964,79,0,1.4227056078648403,102.26101446907322,0,3,21.010490880352204,2,12,32507,97.76599833289012,1,0,0,59897.15694472775,585.6734580970573,1,4,0
52,Male,Delhi,92,Business,Enterprise,Month-to-Month,2,35.03301259542461,678.6635300704003,74,0,1.510508420379124,123.87616573782172,2,1,16.33900075836319,1,17,35935,7.273090765540147,0,1,1,61079.172359655655,1094.8687682055652,0,16,0
48,Female,Chennai,55,Premium,Unlimited,1 Year,3,24.876280829751853,523.6217163033766,73,0,4.867826500589764,53.15274843294334,1,1,22.026729957228557,1,21,44706,,0,0,2,40075.79963350446,1928.607241108646,0,16,0
30,Female,Mumbai,106,Consumer,Unlimited,Month-to-Month,5,24.5571291484048,621.4439972831244,66,1,9.86554226924972,97.21557935860127,0,1,9.973228710950597,1,13,6414,0.3511705519983144,3,1,1,39817.057652920696,1634.093264056222,3,12,0
72,Male,Delhi,94,Family,Unlimited,1 Year,3,32.09424049106405,782.1956331800991,73,1,1.0341845922323156,97.30456038054628,0,2,36.94223403719458,2,17,45062,74.46560995124229,0,1,0,60077.923874384025,1512.290664951002,0,41,0
66,Female,Pune,115,Family,Postpaid,2 Year,3,46.656161527267656,920.9278284580594,81,0,9.68017543411529,,4,1,66.78504357807094,2,14,26056,,0,1,0,37141.09508783631,244.9877191030978,1,17,0
38,Female,Delhi,76,Business,Unlimited,1 Year,3,29.511466247220916,275.741739179432,86,0,1.5108755779179073,,4,2,9.510939198414423,0,14,30833,1.1055437323055473,3,1,1,40368.677733197655,1529.93582597132,0,27,0
20,Female,Kolkata,94,Family,Enterprise,1 Year,3,31.84777420969334,957.420558722066,98,0,9.695491297437032,74.53000786018194,1,2,27.68759330682325,0,13,7772,51.45053508086643,0,1,3,39034.32879733505,1269.684561187932,0,24,0
50,Female,Bangalore,107,Family,Prepaid,2 Year,5,21.51009202240057,952.725295401236,78,0,7.730041212841321,104.2886838628948,1,4,43.16415394453509,1,24,6177,66.96115901460364,2,1,0,51673.4559395918,1068.6765060584785,1,1,0
38,Female,Hyderabad,45,Business,Postpaid,2 Year,2,39.92331400008493,530.8852842529952,95,0,8.345185015754083,,0,3,12.53877465615454,0,17,33003,69.57885763930466,3,1,0,80145.72996669405,992.3177023729468,0,47,0
68,Female,Bangalore,66,Consumer,Postpaid,1 Year,2,49.156975467613805,666.7673009709,73,0,6.963721259817174,63.14316823761624,3,2,15.857861214125744,1,12,34051,48.331760327071336,1,1,0,58875.699833048384,1613.1443439988466,2,11,0
25,Female,Mumbai,70,Premium,Unlimited,Month-to-Month,2,43.750790180995416,752.0584393474544,80,1,5.252320921541385,89.82549316834272,1,3,15.962123154863765,0,15,10084,57.746873592839975,3,1,1,49612.48361141947,2376.101711893976,1,18,1
51,Male,Mumbai,39,Consumer,Enterprise,Month-to-Month,1,22.826062343321578,859.4107945606738,80,0,2.626096150129611,68.20582859060032,3,2,21.90405393955644,2,19,34077,7.816347876346629,1,0,2,58496.8531073741,1018.2933768760868,2,25,0
33,Female,Delhi,32,Consumer,Enterprise,1 Year,2,38.14694872987376,783.9726256747688,87,1,4.055929940158926,71.53767034770114,0,4,26.739518978433843,1,25,9420,8.374810074326177,1,0,1,28749.06927313277,1081.6480763407349,2,7,0
39,Female,Mumbai,26,Business,Enterprise,2 Year,4,16.917269009503897,566.1171899260431,90,0,9.114504054807856,82.26945683546893,3,5,28.78888464341597,1,17,33017,58.52753334717533,0,0,1,27995.72147671925,1132.6482396049498,0,41,0
64,Female,Mumbai,3,Consumer,Unlimited,1 Year,4,25.964173336042183,230.57387841978755,71,0,5.442052455382479,53.62549007626348,0,2,5.8367441354509,1,13,22879,43.2459616972072,2,0,1,44189.96590217632,1040.3344332470786,4,14,0
20,Female,Hyderabad,52,Family,Enterprise,Month-to-Month,2,40.45569041307888,450.56982880056864,62,1,9.49774776852266,40.04928282222219,0,2,17.614341851412874,0,15,17021,69.15922089535755,1,1,0,43081.67636433968,1700.5859420103973,0,16,0
53,Female,Delhi,119,Consumer,Prepaid,Month-to-Month,2,29.44840533507393,442.6712257900585,84,0,1.7129971456355897,70.61657460400114,2,2,13.966281425493293,0,12,35238,12.183354438808024,0,0,2,42862.54708955341,1463.3912899903385,1,45,0
70,Male,Delhi,30,Premium,Unlimited,Month-to-Month,4,28.21277739996616,770.1128227343979,74,0,1.0712691716659195,50.07073170272144,0,2,30.323757038683976,3,13,37713,88.10177963054,2,1,0,40704.67638434644,768.1037503750329,1,25,0
25,Male,Kolkata,11,Premium,Prepaid,Month-to-Month,2,52.37614067903613,408.4229142887916,93,0,7.5343525713622945,116.68149071820312,5,3,34.027109488618784,0,9,42191,27.96597252462927,2,1,0,71277.92354067872,510.52513622743743,0,22,1
56,Female,Mumbai,76,Business,Unlimited,1 Year,5,34.916206214035874,474.6765065991808,91,0,1.7237824465245366,109.38590883994038,2,4,10.928107530003528,0,8,44198,61.90508575099693,1,1,0,68171.48751948238,1514.0721101911276,1,40,0
32,Male,Bangalore,24,Business,Prepaid,1 Year,4,43.65857416680793,651.408259383292,72,0,0.761876242690489,59.86474999158329,3,2,35.61575419061557,1,18,30468,30.28799045004906,1,0,1,41859.91203111348,509.1884788595957,2,3,0
66,Female,Pune,54,Family,Unlimited,2 Year,2,41.447333292295,577.1202726353492,65,0,2.824691006422216,94.16937758069588,2,0,23.71793639158057,1,10,10024,,1,1,0,63564.019413239526,1996.906083193884,2,37,0
64,Male,Pune,76,Premium,Enterprise,Month-to-Month,4,11.930459758668,813.962780024722,74,0,0.9122220793615,,1,2,22.980681968171037,1,16,3422,83.45996231174813,2,0,0,43166.14089951351,1573.9047541681855,0,48,1
28,Male,Mumbai,37,Consumer,Unlimited,Month-to-Month,2,51.20592891573839,622.2023325339562,73,0,8.341260164542643,,1,4,21.89085534500368,0,21,35173,49.30399925638342,1,1,1,70581.79678033778,912.1998189669498,2,30,1
63,Male,Delhi,116,Consumer,Unlimited,2 Year,5,56.68149138280317,445.59933499008366,75,0,3.081063809865604,89.43832364121023,3,0,37.93796106596908,0,16,8628,88.42425677911635,3,1,1,60022.01892788442,1451.598727225834,0,10,0
71,Female,Chennai,111,Business,Unlimited,2 Year,4,32.889251348664885,396.7484723011113,81,1,0.5850038832741911,100.76094223899872,3,2,35.044515439751315,0,21,35772,26.1504744102714,1,1,4,41810.3976256463,2224.873412631767,1,41,0
18,Male,Bangalore,59,Premium,Enterprise,2 Year,5,34.486011079765504,1008.53563619403,84,0,5.798622612194596,,0,0,44.76739718077151,1,14,19004,33.81257838032082,2,1,0,41308.4894708159,614.7445929154408,1,14,0
30,Female,Kolkata,36,Business,Enterprise,1 Year,3,17.52336727739186,183.5103134706956,76,0,2.254234988270143,85.49441582590197,3,3,20.236438912466543,2,11,12972,,0,0,0,43291.00044129032,1848.528272850755,0,8,0
51,Female,Pune,56,Business,Enterprise,1 Year,3,32.38690373414789,723.970201307728,75,0,0.1669644705300033,48.06977658184651,3,3,32.70957048162395,1,18,28754,35.41372092241587,0,0,2,26399.312122100204,2469.630660576324,1,25,0
48,Female,Bangalore,119,Premium,Postpaid,Month-to-Month,2,33.02088087618052,401.020609207281,75,0,2.531487172789758,43.32119671161466,3,2,16.133567960069158,1,14,16189,19.843833315237948,2,0,1,33969.3412445448,660.5930812675629,0,32,0
43,Female,Chennai,25,Family,Prepaid,Month-to-Month,3,34.09604473885888,705.4156696346921,79,0,3.9068212058222,99.3828971464525,2,2,20.097269069476837,2,16,40653,72.1051787600804,0,0,1,60696.68840453405,1011.7033023948952,1,49,0
31,Female,Hyderabad,90,Business,Unlimited,Month-to-Month,5,37.97458151658115,735.1175464630261,79,1,2.779863050303244,44.71893100024827,0,2,21.384687201033163,0,12,5090,60.46172756498186,0,0,0,48369.42081533166,1700.0270985364991,1,19,0
40,Male,Hyderabad,38,Consumer,Prepaid,2 Year,5,12.226547745494658,401.5822560847135,77,0,1.4512744884886677,73.20498548732677,1,0,14.866477352190866,1,19,23686,33.048600041578304,2,1,0,45379.60967068258,1109.6948804567128,1,16,0
53,Male,Pune,98,Family,Unlimited,1 Year,3,69.38977158716841,165.0403748195107,82,0,4.402743105025825,41.86073899926642,4,5,22.92822096070269,0,20,27038,75.86589368579625,2,0,0,39890.289027726576,1749.0551186282005,0,48,0
73,Female,Kolkata,39,Business,Postpaid,Month-to-Month,5,21.4788355443391,899.0460876276447,83,0,6.835173324653079,111.50645225265532,3,2,38.86775082630382,2,12,26599,44.518073707536296,2,1,1,93975.6176317365,1912.3288416182377,3,29,1
42,Male,Mumbai,52,Consumer,Unlimited,Month-to-Month,4,66.8851760271828,935.79844196107,70,0,4.837058119802701,70.30696245480317,2,2,28.33599630050168,1,26,47546,47.68017012602208,3,1,0,43711.20618104602,721.9408789453671,1,11,0
56,Male,Delhi,100,Business,Unlimited,1 Year,1,28.43738544618076,314.7472965649193,102,0,3.0645285230828865,60.58806002402609,3,0,15.194914876529648,0,15,10990,30.32325164389517,1,0,1,28806.944732008746,1102.0422023667688,3,34,0
47,Male,Chennai,28,Business,Prepaid,Month-to-Month,5,60.96118269555449,141.05124097537902,76,1,9.549547821524875,104.76065417919796,2,2,31.737020947529462,2,16,37868,41.02861455600848,3,0,0,34533.234475971505,1267.7754822046295,0,37,1
40,Male,Delhi,42,Premium,Unlimited,1 Year,4,53.376068175838014,203.4508669520409,80,0,8.009318403981998,32.016250080956546,2,0,12.610437897735144,1,17,48111,43.02940349276947,0,0,0,74609.82712939731,1461.646385758976,1,3,0
62,Male,Mumbai,40,Premium,Postpaid,1 Year,1,47.97279419333237,323.2311663951329,68,1,9.035105758843564,66.99245565788961,3,0,15.45444934464474,0,19,22264,67.33863701792662,0,1,2,52722.30801092663,1804.631477405396,0,4,0
